country,domain,category,company_size,email_provider,confidence,other_industry_category,website,website_status,website_reason
United States,glaslack.com,Manufacturing and Industrial,20 to 50,No,50,N/A,unreachable,unreachable,Connection Error
United States,ohrec.com,Professional Services,20 to 50,No,95,N/A,much_info,reachable,200
Bangladesh,avidmax.net,E-commerce and Retail,5 to 20,No,75,N/A,unreachable,unreachable,Connection Error
United States,solarapayments.com,Financial Service,50 to 100,No,95,N/A,much_info,reachable,200
Nigeria,mtedev.com.ng,Technology and Software Development,solo,No,95,N/A,much_info,reachable,200
United States,umich.edu,Education and e-learning,500+,No,100,N/A,much_info,unreachable,403
Russian Federation,dub-mc.com,Professional Services,5 to 20,No,95,Business Consulting and Company Formation in UAE,much_info,reachable,200
Bangladesh,bauscn.com,Technology and Software Development,50 to 100,No,75,N/A,unreachable,unreachable,Connection Error
Mexico,lorenttino.onmicrosoft.com,Technology and Software Development,solo,No,50,N/A,unreachable,unreachable,Connection Error
France,minerva-groupe.com,Professional Services,1 to 5,No,95,N/A,much_info,reachable,200
United States,smithfreelancing.com,Technology and Software Development,solo,No,95,N/A,much_info,reachable,200
Pakistan,thegulfprime.com,Professional Services,1 to 5,No,75,N/A,unreachable,unreachable,Connection Error
South Africa,evites.co.za,E-commerce and Retail,1 to 5,No,95,N/A,unreachable,unreachable,404
Morocco,emailbox.click,Technology and Software Development,solo,No,95,N/A,unreachable,unreachable,Connection Error
Bangladesh,boxmach.com,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
United States,lyzla.com,Technology and Software Development,1 to 5,No,95,N/A,unreachable,unreachable,Connection Error
India,eplanetsoft.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
United States,showreadycorp.com,Professional Services,5 to 20,No,95,Event Production and AV Services,much_info,reachable,200
India,mimimail.me,Technology and Software Development,1 to 5,No,30,N/A,unreachable,unreachable,403
New Zealand,jdn19.com,Other,solo,No,40,N/A,little_info,reachable,200
United States,pebtech.net,Technology and Software Development,solo,No,50,N/A,no_info,reachable,200
Canada,1healthsources.com,Healthcare,500+,No,75,N/A,unreachable,unreachable,Connection Error
Poland,syorb.com,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
Philippines,allsetthealth.com,E-commerce and Retail,1 to 5,No,95,N/A,much_info,reachable,200
Switzerland,expandia.ch,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
United States,topfloormarketing.net,Marketing and Advertising,5 to 20,No,95,N/A,much_info,reachable,200
India,floodouts.com,Technology and Software Development,1 to 5,No,95,N/A,much_info,reachable,200
United Kingdom,naobk.com,Other,solo,No,10,N/A,unreachable,unreachable,Connection Error
United States,joannaongyoga.com,Other,solo,No,95,"Health, Wellness, and Fitness",much_info,reachable,200
India,astrafitnessindia.com,Other,1 to 5,No,65,Health and Fitness,little_info,reachable,200
India,abhiimpex.com,Manufacturing and Industrial,1 to 5,No,95,N/A,much_info,reachable,200
United Kingdom,globalyachts.co.uk,Professional Services,1 to 5,No,95,Yacht Brokerage and Sales,much_info,reachable,200
Malaysia,andinews.com,Technology and Software Development,50 to 100,No,40,N/A,unreachable,unreachable,Connection Error
United States,autophonix.com,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
United Kingdom,student.manchester.ac.uk,Education and e-learning,500+,No,95,N/A,unreachable,unreachable,Connection Error
India,autossance.com,Technology and Software Development,1 to 5,No,40,N/A,unreachable,unreachable,Connection Error
Turkey,neostellar.net,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,Timeout
Saudi Arabia,khawarizm.sa,Technology and Software Development,5 to 20,No,50,N/A,unreachable,unreachable,Connection Error
United Arab Emirates,emirateswetwipes-fzco.com,Manufacturing and Industrial,50 to 100,No,75,N/A,unreachable,unreachable,Connection Error
United States,yanemail.com,Technology and Software Development,solo,Yes,95,N/A,unreachable,unreachable,Connection Error
"Iran, Islamic Republic Of",mbc.ee,Technology and Software Development,1 to 5,No,75,N/A,unreachable,unreachable,525
Brazil,bgschools.k12.mo.us,Education and e-learning,200 to 500,No,95,N/A,much_info,reachable,200
Australia,theitalianspot.store,E-commerce and Retail,solo,No,50,N/A,no_info,reachable,200
United States,sdsu.edu,Education and e-learning,500+,No,95,N/A,much_info,reachable,200
Australia,wrapcws.com.au,Manufacturing and Industrial,5 to 20,No,95,N/A,much_info,reachable,200
United States,shost.info,Technology and Software Development,solo,No,20,N/A,unreachable,unreachable,Connection Error
United States,cazlv.com,Other,solo,No,10,N/A,unreachable,unreachable,Connection Error
India,helpoverseas.com,Professional Services,5 to 20,No,95,Immigration Services,much_info,reachable,200
"Iran, Islamic Republic Of",fastsearcher.com,Technology and Software Development,1 to 5,Yes,75,N/A,little_info,reachable,200
United States,nd.edu,Education and e-learning,500+,No,100,N/A,much_info,reachable,200
India,mvsse.io,Financial Service,1 to 5,No,95,N/A,much_info,reachable,200
India,clickinpedia.com,Marketing and Advertising,50 to 100,No,95,N/A,much_info,reachable,200
Pakistan,sufixtech.com,Marketing and Advertising,5 to 20,No,95,N/A,much_info,reachable,200
Saudi Arabia,moj.gov.sa,Professional Services,500+,No,95,Legal Services,much_info,reachable,200
United States,lewou.com,Other,solo,No,95,N/A,unreachable,unreachable,Connection Error
United States,dayrep.com,Technology and Software Development,solo,Yes,95,N/A,much_info,reachable,200
Philippines,gosuperva.com,Professional Services,1 to 5,No,95,Virtual Assistant Services,much_info,reachable,200
United States,mailsbay.com,Technology and Software Development,20 to 50,No,50,N/A,unreachable,unreachable,Connection Error
United States,adambra.com,Technology and Software Development,1 to 5,No,70,N/A,unreachable,unreachable,Connection Error
Philippines,amlakint.com,Financial Service,200 to 500,No,95,N/A,much_info,reachable,200
United States,joonto.com,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
United States,kagami.co,Technology and Software Development,solo,No,50,N/A,little_info,reachable,200
United States,ridecentric.com,Logistics and Transportation,1 to 5,No,70,N/A,little_info,reachable,200
Nigeria,abatido.com,Technology and Software Development,1 to 5,No,40,N/A,unreachable,unreachable,Connection Error
Pakistan,brainymate.ca,Education and e-learning,5 to 20,No,95,N/A,much_info,reachable,200
United States,robbershomeimprovementllc.com,Other,1 to 5,No,60,Home Improvement Services,unreachable,unreachable,Connection Error
United States,replyloop.com,Marketing and Advertising,5 to 20,No,50,N/A,unreachable,unreachable,Connection Error
India,amati.in,Professional Services,5 to 20,No,95,N/A,much_info,reachable,200
India,pieinfosystems.com,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
Brazil,deltaultrassons.onmicrosoft.com,Manufacturing and Industrial,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
,adamangst.com,Technology and Software Development,solo,No,60,N/A,no_info,reachable,200
Pakistan,remap.ai,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
Canada,verum.email,Technology and Software Development,1 to 5,Yes,95,N/A,much_info,reachable,200
United States,datingel.com,Technology and Software Development,solo,No,95,N/A,unreachable,unreachable,Connection Error
United States,hthlm.com,Technology and Software Development,5 to 20,No,50,N/A,unreachable,unreachable,Connection Error
United Kingdom,xmartialarts.co.uk,Education and e-learning,50 to 100,No,95,N/A,much_info,reachable,200
India,integrately.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
Croatia,cfg-host.eu,Technology and Software Development,1 to 5,No,60,N/A,unreachable,unreachable,Connection Error
United States,boe.mono.k12.wv.us,Education and e-learning,20 to 50,No,60,N/A,little_info,reachable,200
Netherlands,heweek.com,Other,solo,No,10,N/A,unreachable,unreachable,Connection Error
United States,code-gmail.com,Technology and Software Development,solo,No,40,N/A,no_info,reachable,200
Germany,cdnripple.com,Technology and Software Development,1 to 5,No,40,N/A,unreachable,unreachable,Connection Error
India,thishasearch.com,Professional Services,1 to 5,No,95,N/A,much_info,reachable,200
United Kingdom,lxintertrans.pro,Logistics and Transportation,1 to 5,No,60,N/A,unreachable,unreachable,SSL Error
India,letscampout.com,Other,1 to 5,No,95,Travel Agency,much_info,reachable,200
United States,sahlah.net,Education and e-learning,20 to 50,No,95,N/A,much_info,reachable,200
Lebanon,ds2pro.com,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
United States,jordan-agro.com,Manufacturing and Industrial,20 to 50,No,95,N/A,much_info,reachable,200
Japan,hiratsuka.org,Other,1 to 5,No,50,Non-profit,unreachable,unreachable,500
United States,rungel.net,Technology and Software Development,1 to 5,No,40,N/A,unreachable,unreachable,Connection Error
Bangladesh,wrenden.com,Professional Services,solo,No,50,N/A,unreachable,unreachable,Connection Error
Greece,baxima.com,Technology and Software Development,1 to 5,No,60,N/A,unreachable,unreachable,Connection Error
Colombia,somosflash.com,Marketing and Advertising,5 to 20,No,95,N/A,much_info,reachable,200
Australia,ranagroup.com.au,Professional Services,1 to 5,No,70,N/A,unreachable,unreachable,Connection Error
United States,biodock.ai,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
Singapore,theloudclan.com,Marketing and Advertising,5 to 20,No,95,N/A,much_info,reachable,200
United States,seanwich.com,Technology and Software Development,solo,No,50,N/A,no_info,reachable,200
Philippines,engageind.com,E-commerce and Retail,5 to 20,No,95,N/A,much_info,reachable,200
United States,student.sgate.k12.mi.us,Education and e-learning,500+,No,95,N/A,unreachable,unreachable,Connection Error
India,svters.com,Technology and Software Development,5 to 20,No,50,N/A,unreachable,unreachable,Connection Error
Greece,andmilo.com,Technology and Software Development,solo,No,60,N/A,little_info,reachable,200
United Arab Emirates,allpaper.ae,E-commerce and Retail,5 to 20,No,50,N/A,unreachable,unreachable,Connection Error
United States,myweblaw.com,Professional Services,solo,No,60,Legal Services,unreachable,unreachable,Connection Error
United Arab Emirates,haashiralasad.com,Professional Services,solo,No,90,N/A,unreachable,unreachable,Connection Error
United States,tiofin.com,Financial Service,1 to 5,No,10,N/A,unreachable,unreachable,Connection Error
Belgium,savemaraidnad40ok.com,Other,1 to 5,No,40,Non-profit,no_info,reachable,200
Virgin Islands (British),valleydayschool.vg,Education and e-learning,1 to 5,No,95,N/A,much_info,reachable,200
United States,apps.district833.org,Education and e-learning,50 to 100,No,95,N/A,unreachable,unreachable,Connection Error
Australia,instaddr.win,Technology and Software Development,solo,Yes,75,N/A,little_info,reachable,200
Japan,pag.com,Financial Service,500+,No,100,N/A,much_info,reachable,200
India,engagebay.co,Technology and Software Development,100 to 200,No,95,N/A,much_info,reachable,200
Nigeria,bytebreeze.store,E-commerce and Retail,1 to 5,No,95,N/A,unreachable,unreachable,Connection Error
Viet Nam,8seneca.com,Technology and Software Development,200 to 500,No,95,N/A,much_info,reachable,200
Estonia,ilsele.com,Technology and Software Development,1 to 5,No,75,N/A,unreachable,unreachable,404
Turkey,xpointech.com,Marketing and Advertising,5 to 20,No,80,N/A,much_info,reachable,200
Canada,jadsys.com,Technology and Software Development,20 to 50,No,60,N/A,unreachable,unreachable,Connection Error
United Kingdom,thepointco.com,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
India,benai.co,Technology and Software Development,1 to 5,No,95,N/A,much_info,reachable,200
United Kingdom,anysilo.com,Technology and Software Development,1 to 5,No,40,N/A,unreachable,unreachable,Connection Error
United States,robertpyles.co.site,Professional Services,solo,No,10,N/A,unreachable,unreachable,404
Nigeria,io.parsio.io,Technology and Software Development,20 to 50,No,70,N/A,unreachable,unreachable,Connection Error
India,cnk-rk.co,Other,solo,No,30,N/A,unreachable,unreachable,SSL Error
United States,townpump.com,E-commerce and Retail,500+,No,95,N/A,much_info,reachable,200
Uzbekistan,goulink.com,Technology and Software Development,50 to 100,No,50,N/A,unreachable,unreachable,Connection Error
Turkey,get-high5.com,Technology and Software Development,5 to 20,No,70,N/A,unreachable,unreachable,503
Canada,adaptibuild.ca,Professional Services,1 to 5,No,95,Construction and Renovation,much_info,reachable,200
Hong Kong,matrixgroup.com.hk,Marketing and Advertising,50 to 100,No,95,N/A,much_info,reachable,200
Australia,gexige.com,Technology and Software Development,5 to 20,No,50,N/A,unreachable,unreachable,Connection Error
India,eclerx.com,Professional Services,500+,No,95,N/A,much_info,reachable,200
United States,veronil.com,Technology and Software Development,1 to 5,No,95,N/A,unreachable,unreachable,Connection Error
United States,thefranguru.com,Professional Services,1 to 5,No,95,N/A,much_info,reachable,200
United Arab Emirates,brightdoors.co,Professional Services,1 to 5,No,95,Immigration and Visa Services,much_info,reachable,200
United Arab Emirates,eventcentrics.com,Professional Services,5 to 20,No,95,Event Management,much_info,reachable,200
Switzerland,stantax.fr,Financial Service,1 to 5,No,95,N/A,much_info,reachable,200
India,cloudsighttech.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
India,flowsmart.ai,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
United States,muell.icu,Technology and Software Development,1 to 5,Yes,95,N/A,much_info,reachable,200
Argentina,luxor.tech,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
Colombia,itic-group.com,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
Cyprus,letterprotect.net,Technology and Software Development,5 to 20,No,90,N/A,unreachable,unreachable,Connection Error
United States,shafra.com,Technology and Software Development,5 to 20,No,75,N/A,unreachable,unreachable,404
United States,feinmetalls.com,Manufacturing and Industrial,50 to 100,No,50,N/A,unreachable,unreachable,Connection Error
Germany,ji5.de,Technology and Software Development,solo,Yes,95,N/A,much_info,reachable,200
United States,mes3hacklab.org,Technology and Software Development,1 to 5,No,95,N/A,much_info,reachable,200
United States,harmonitowers.com,Real Estate and Property Management,200 to 500,No,95,N/A,much_info,reachable,200
Azerbaijan,decodewp.com,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
United States,citmo.net,Technology and Software Development,1 to 5,No,40,N/A,unreachable,unreachable,Connection Error
United States,hitbase.net,Technology and Software Development,5 to 20,No,50,N/A,unreachable,unreachable,403
United States,maonyn.com,Other,solo,No,10,N/A,unreachable,unreachable,Connection Error
Canada,zintomex.com,Other,1 to 5,No,30,N/A,unreachable,unreachable,Connection Error
Pakistan,tmw.com.pk,Manufacturing and Industrial,5 to 20,No,95,N/A,much_info,reachable,200
Pakistan,odoocoach.com,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
United States,k5global.com,Financial Service,50 to 100,No,95,N/A,much_info,reachable,200
United Arab Emirates,ilevel.me,Marketing and Advertising,20 to 50,No,95,N/A,much_info,reachable,200
Egypt,573jr8.onmicrosoft.com,Technology and Software Development,1 to 5,No,0,N/A,unreachable,unreachable,Connection Error
Germany,oxyhelp.com,Manufacturing and Industrial,50 to 100,No,95,N/A,much_info,reachable,200
Brazil,ysosirius.com,Technology and Software Development,50 to 100,No,60,N/A,unreachable,unreachable,Connection Error
Chile,santiagoevangelista.cl,Education and e-learning,50 to 100,No,95,N/A,much_info,reachable,200
United States,meshfor.com,Technology and Software Development,1 to 5,No,70,N/A,unreachable,reachable,200
France,captivea.com,Technology and Software Development,100 to 200,No,95,N/A,much_info,reachable,200
Morocco,ninja-services.com,Professional Services,1 to 5,No,70,N/A,little_info,reachable,200
Russian Federation,entipat.com,Technology and Software Development,solo,No,60,N/A,no_info,reachable,200
Netherlands,aperghisco.com,Professional Services,1 to 5,No,95,N/A,much_info,reachable,200
United States,uw.edu,Education and e-learning,500+,No,100,N/A,much_info,reachable,200
France,cansku.com,Other,solo,No,10,N/A,unreachable,unreachable,Connection Error
India,vinayakclouds.in,Technology and Software Development,5 to 20,No,40,N/A,unreachable,unreachable,Connection Error
Poland,iteradev.com,Technology and Software Development,20 to 50,No,75,N/A,unreachable,unreachable,Connection Error
Singapore,chainup.com,Technology and Software Development,200 to 500,No,95,N/A,much_info,reachable,200
Norway,nordrekruttering.no,Professional Services,1 to 5,No,95,N/A,much_info,reachable,200
Malaysia,efagan.com,Professional Services,solo,No,50,N/A,little_info,reachable,200
Czech Republic,nestraglit.cz,Technology and Software Development,1 to 5,No,95,N/A,much_info,reachable,200
United States,123smartsupport.com,Technology and Software Development,1 to 5,No,75,N/A,little_info,reachable,200
Canada,stu.ocsb.ca,Education and e-learning,500+,No,95,N/A,unreachable,unreachable,Connection Error
United States,capitaltitle.net,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
India,pixeltech.co.in,Technology and Software Development,100 to 200,No,95,N/A,much_info,reachable,200
United States,sjg.sg,Technology and Software Development,1 to 5,No,75,N/A,no_info,reachable,200
Philippines,jemsslegacy.com,Other,solo,No,10,N/A,unreachable,unreachable,404
Philippines,bettertogetherlaw.com,Professional Services,5 to 20,No,95,Legal Services,much_info,reachable,200
Taiwan,kudos3d.com,Professional Services,50 to 100,No,95,N/A,much_info,reachable,200
Israel,education.gov.il,Education and e-learning,500+,No,95,N/A,unreachable,unreachable,Timeout
Indonesia,tappp.link,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
United States,futurejs.com,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
United States,roliet.com,Technology and Software Development,5 to 20,No,75,N/A,unreachable,unreachable,Connection Error
United States,namewok.com,Technology and Software Development,1 to 5,No,10,N/A,unreachable,unreachable,Connection Error
United States,vistaverdeconstruction.com,Professional Services,5 to 20,No,95,N/A,much_info,reachable,200
South Africa,exitings.com,Other,solo,No,80,Parking/Domain Placeholder,unreachable,unreachable,Connection Error
Indonesia,atios.id,Technology and Software Development,20 to 50,No,95,N/A,much_info,reachable,200
Senegal,archivebooks.org,Other,1 to 5,No,80,Publishing and Arts,much_info,reachable,200
Uganda,health.or.ug,Healthcare,500+,No,95,N/A,unreachable,unreachable,Connection Error
Bulgaria,creationinternational.co,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
India,healthplix.com,Healthcare,200 to 500,No,95,N/A,much_info,reachable,200
Russian Federation,mpost.io,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
United Kingdom,nrlord.com,Technology and Software Development,solo,No,50,N/A,unreachable,unreachable,Connection Error
United States,triarcgroup.io,Marketing and Advertising,1 to 5,No,95,N/A,much_info,reachable,200
India,mailtwbaa.top,Other,solo,Yes,95,N/A,unreachable,unreachable,Connection Error
United States,fukaru.com,Technology and Software Development,solo,Yes,95,N/A,much_info,reachable,200
India,qudasoft.com,Technology and Software Development,5 to 20,No,95,N/A,much_info,reachable,200
Philippines,suitesolutionsgroup.com,Professional Services,20 to 50,No,95,N/A,much_info,reachable,200
United States,charlottelatin.org,Education and e-learning,500+,No,95,N/A,much_info,reachable,200
United States,coderlab.tech,Technology and Software Development,5 to 20,No,45,N/A,unreachable,unreachable,SSL Error
Brazil,aquilacompany.com,Professional Services,50 to 100,No,60,N/A,unreachable,unreachable,Connection Error
United States,myclkd.id,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
United Arab Emirates,urbanplanconsultants.com,Professional Services,1 to 5,No,95,N/A,unreachable,unreachable,Timeout
Malaysia,rykone.com,Professional Services,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
United Kingdom,cambialia.com,Financial Service,5 to 20,No,70,N/A,unreachable,unreachable,SSL Error
Greece,asseblia.com,Professional Services,5 to 20,No,95,N/A,much_info,reachable,200
United States,marsadvertisingllc.com,Marketing and Advertising,5 to 20,No,95,N/A,much_info,reachable,200
United States,cashnetloans.net,Financial Service,solo,No,50,N/A,little_info,reachable,200
United States,mtu.edu,Education and e-learning,500+,No,95,N/A,much_info,reachable,200
Nigeria,cradlerealty.online,Real Estate and Property Management,1 to 5,No,60,N/A,unreachable,unreachable,Connection Error
United States,oegmail.com,Technology and Software Development,solo,No,10,N/A,unreachable,unreachable,Connection Error
Indonesia,zvvzuv.com,Other,solo,No,10,N/A,unreachable,reachable,200
United States,navsharma.com,E-commerce and Retail,solo,No,95,Restaurant/Food Service,much_info,reachable,200
South Africa,vitalclick.co.za,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
United States,getmola.com,Financial Service,20 to 50,No,75,N/A,unreachable,unreachable,Connection Error
United States,voxeditionworks.com,Professional Services,solo,No,60,N/A,little_info,reachable,200
Pakistan,shypv.com,Logistics and Transportation,1 to 5,No,60,N/A,little_info,reachable,200
Israel,mizzasads.com,Marketing and Advertising,1 to 5,No,75,N/A,unreachable,unreachable,Connection Error
Canada,7tul.com,Other,solo,No,50,N/A,unreachable,unreachable,Connection Error
United Kingdom,wellorg.com,Technology and Software Development,1 to 5,No,50,N/A,unreachable,unreachable,Connection Error
United States,josefu.com,Other,solo,No,40,N/A,no_info,reachable,200
Canada,jeevansingh911.co.site,Professional Services,solo,No,10,N/A,unreachable,unreachable,404
United States,nedatactical.co.site,Other,solo,No,10,N/A,unreachable,unreachable,404
Netherlands,daupload.com,Other,1 to 5,No,40,File Hosting,unreachable,unreachable,Connection Error
Ireland,tcd.ie,Education and e-learning,500+,No,100,N/A,much_info,reachable,200
United Arab Emirates,etherealfoundation.com,Technology and Software Development,1 to 5,No,60,N/A,little_info,reachable,200
Ireland,jollyfree.com,Other,solo,No,50,Online Games,unreachable,unreachable,Connection Error
United States,acdsinc.org,Other,20 to 50,No,95,Non-profit,much_info,reachable,200
Kenya,azybusiness.com,Professional Services,1 to 5,No,40,N/A,unreachable,unreachable,404
Malaysia,wearethereach.com,Marketing and Advertising,20 to 50,No,95,N/A,much_info,reachable,200
United States,jbloodworth.com,Professional Services,solo,No,70,N/A,little_info,reachable,200
India,expediaworld.com,Other,1 to 5,No,60,Travel Agency,little_info,reachable,200
United States,stu.pender.k12.nc.us,Education and e-learning,500+,No,95,N/A,unreachable,unreachable,Connection Error
United States,eriesd.org,Education and e-learning,500+,No,100,N/A,much_info,reachable,200
Bangladesh,minduls.com,Technology and Software Development,1 to 5,No,40,N/A,unreachable,unreachable,Connection Error
United States,esmconsult.com,Professional Services,1 to 5,No,75,N/A,little_info,reachable,200
Pakistan,larairtravel.com,Other,1 to 5,No,75,Travel Agency,unreachable,unreachable,Connection Error
Brazil,shockfunnels.com,Marketing and Advertising,1 to 5,No,10,N/A,unreachable,unreachable,Connection Error
Cyprus,ploutarchosm.com,Other,solo,No,10,N/A,unreachable,unreachable,503
Canada,1sworld.com,Technology and Software Development,50 to 100,No,40,N/A,unreachable,unreachable,Connection Error
United Arab Emirates,shorages.com,Logistics and Transportation,20 to 50,No,95,N/A,much_info,reachable,200
Hong Kong,panteracapital.com,Financial Service,50 to 100,No,95,N/A,much_info,reachable,200
United States,elon.edu,Education and e-learning,500+,No,100,N/A,much_info,reachable,200
India,oxringer.com,Technology and Software Development,1 to 5,No,95,N/A,unreachable,unreachable,Connection Error
United States,tor123.eml.monster,Technology and Software Development,solo,Yes,80,N/A,unreachable,unreachable,Connection Error
Bahrain,bethel-group.com,Professional Services,20 to 50,No,95,N/A,much_info,reachable,200
Greece,globalacademyofcoaching.com,Education and e-learning,solo,No,95,N/A,much_info,reachable,200
Hong Kong,galleoncommerce.com,E-commerce and Retail,1 to 5,No,95,N/A,much_info,reachable,200
Philippines,zelacorp.com,Marketing and Advertising,1 to 5,No,95,N/A,much_info,reachable,200
United States,azduan.com,Other,solo,No,10,N/A,unreachable,unreachable,Connection Error
United States,k12.wv.us,Education and e-learning,500+,No,95,N/A,unreachable,unreachable,Connection Error
United Kingdom,tapi.re,Technology and Software Development,solo,Yes,75,N/A,little_info,reachable,200
Nigeria,svetims.com,Technology and Software Development,1 to 5,No,70,N/A,unreachable,unreachable,Connection Error
India,tertiamedia.site,Marketing and Advertising,5 to 20,No,95,N/A,much_info,reachable,200
United Kingdom,handq.online,Professional Services,5 to 20,No,95,Translation Services,much_info,reachable,200
Nigeria,mitrabisa.com,Professional Services,5 to 20,No,80,N/A,unreachable,unreachable,Timeout
India,scentpaicandles.com,E-commerce and Retail,solo,No,75,N/A,unreachable,unreachable,Connection Error
Singapore,snapmail.cc,Technology and Software Development,1 to 5,No,75,N/A,little_info,reachable,200
Australia,necasa.asn.au,Professional Services,20 to 50,No,95,Industry Association (Electrotechnology),much_info,reachable,200
United States,graylangur.com,Technology and Software Development,1 to 5,No,30,N/A,unreachable,unreachable,404
United States,swissfinmngt.com,Financial Service,solo,No,10,N/A,unreachable,unreachable,Connection Error
United States,onpurposerealestate.com,Real Estate and Property Management,5 to 20,No,95,N/A,much_info,reachable,200
United States,utoronto.ca,Education and e-learning,500+,No,100,N/A,much_info,reachable,200
Pakistan,uetpeshawar.edu.pk,Education and e-learning,500+,No,95,N/A,much_info,reachable,200
Turkey,amaroute.com,Technology and Software Development,solo,No,70,N/A,no_info,reachable,200
India,graphicandwebsitebymonika.com,Professional Services,solo,No,95,N/A,much_info,reachable,200
United States,voidblock.blue,Technology and Software Development,1 to 5,No,40,N/A,unreachable,unreachable,404
Poland,1secmail.org,Technology and Software Development,solo,Yes,95,N/A,much_info,unreachable,403
United States,viperrow.com,Technology and Software Development,1 to 5,No,60,N/A,unreachable,unreachable,Connection Error
United States,thegrampians.net,Technology and Software Development,solo,Yes,95,N/A,little_info,reachable,200
Brazil,dislon.com.br,Manufacturing and Industrial,50 to 100,No,95,N/A,much_info,reachable,200
Ghana,aboodbab.com,Technology and Software Development,solo,No,50,N/A,little_info,reachable,200
United States,blacksong.pw,Other,solo,No,10,N/A,unreachable,unreachable,Connection Error
Peru,myredoxshop.com,E-commerce and Retail,1 to 5,No,95,N/A,much_info,reachable,200
Colombia,somosvoodoo.com,Marketing and Advertising,20 to 50,No,95,N/A,much_info,reachable,200
Canada,coventry.ac.uk,Education and e-learning,500+,No,100,N/A,much_info,reachable,200
Sweden,kvarnxsupport.com,Technology and Software Development,1 to 5,No,40,N/A,unreachable,unreachable,403
United States,capitalquestgroup.com,Professional Services,5 to 20,No,95,Excess Funds Recovery,much_info,reachable,200
United Kingdom,emailme.wtf,Technology and Software Development,solo,Yes,70,N/A,unreachable,unreachable,Connection Error
India,plapaperstraw.com,Manufacturing and Industrial,50 to 100,No,95,N/A,much_info,reachable,200
Brazil,hirota.dev.br,Technology and Software Development,solo,No,95,N/A,much_info,reachable,200
United States,vuket.org,Other,1 to 5,No,60,Non-profit,unreachable,unreachable,Connection Error
Poland,we-search.it,Marketing and Advertising,1 to 5,No,95,N/A,much_info,reachable,200
United States,simplelogin.com,Technology and Software Development,1 to 5,Yes,95,N/A,much_info,reachable,200
Sri Lanka,wearemeridian.com,Technology and Software Development,50 to 100,No,95,N/A,much_info,reachable,200
United States,toprover.com,Technology and Software Development,1 to 5,No,95,N/A,unreachable,unreachable,404
India,legitlegalsolutions.com,Professional Services,5 to 20,No,95,Legal Support Services,much_info,reachable,200
Canada,societe18.com,Other,1 to 5,No,95,Event Venue,much_info,reachable,200
India,linenpartner.in,E-commerce and Retail,20 to 50,No,95,N/A,much_info,reachable,200
Canada,byroad.com,Logistics and Transportation,20 to 50,No,95,N/A,much_info,reachable,200
Japan,dts.co.jp,Technology and Software Development,500+,No,95,N/A,much_info,reachable,200
Italy,btcours.com,Technology and Software Development,1 to 5,No,75,N/A,unreachable,unreachable,Connection Error
India,vmhconsultants.com,Professional Services,1 to 5,No,95,N/A,much_info,reachable,200
United States,lxheir.com,Other,solo,No,20,N/A,unreachable,unreachable,Connection Error
Australia,testextreme.com,Technology and Software Development,1 to 5,No,45,N/A,unreachable,unreachable,Connection Error
"Korea, Republic Of",weroko.com,Technology and Software Development,1 to 5,No,95,N/A,much_info,reachable,200
United States,prescott.k12.wi.us,Education and e-learning,20 to 50,No,95,N/A,unreachable,unreachable,403
India,amromed.org,Healthcare,20 to 50,No,40,N/A,unreachable,unreachable,Connection Error
Canada,advancedcompu.com,E-commerce and Retail,20 to 50,No,95,N/A,much_info,reachable,200
Canada,stadiax.com,Technology and Software Development,5 to 20,No,75,N/A,unreachable,unreachable,Connection Error
United States,tmail.io,Technology and Software Development,1 to 5,Yes,95,N/A,much_info,reachable,200
